CoC Number,County,Year,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless - Under 18,Overall Homeless - Age 18 to 24,Overall Homeless - Over 24,Overall Homeless - Female,Overall Homeless - Male,Overall Homeless - Hispanic/Latino,Overall Homeless - White,"Overall Homeless - Black, African American, or African",Overall Homeless - Asian or Asian American,"Overall Homeless - American Indian, Alaska Native, or Indigenous",Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Overall Homeless - Black or African American,Overall Homeless - Asian,Overall Homeless - American Indian or Alaska Native,CoC Number Original,CoC Name,CoC Category,State,Median_House_Values_1_year,Percentage_of_Households_with_Cost_Burden_1_year,Median_Rent_1_year,Median_Gross_Rent_1_year,Share_of_Renter_Occupied_Units_1_year,Rental_Vacancy_Rates_1_year,Total_Housing_Units_1_year,Share_of_Overcrowded_Housing_Units_1_year,Share_of_Single_Person_Households_1_year,Median_Rental_Utility_Cost_1_year,Median_House_Values_5_year,Percentage_of_Households_with_Cost_Burden_5_year,Median_Rent_5_year,Median_Gross_Rent_5_year,Share_of_Renter_Occupied_Units_5_year,Rental_Vacancy_Rates_5_year,Total_Housing_Units_5_year,Share_of_Overcrowded_Housing_Units_5_year,Share_of_Single_Person_Households_5_year,Median_Rental_Utility_Cost_5_year,Geography,FIPS code,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,LAUS Code,State FIPS,County FIPS,Labor Force,Employed,Unemployed,Unemployment Rate,Total Population,Share of Single-Adult Households,Estimate Total White alone,Estimate Total Black or African American alone,Estimate Total American Indian and Alaska Native alone,Estimate Total Asian alone,Estimate Total Native Hawaiian and Other Pacific Islander alone,Estimate Total Some other race alone,Estimate Total Two or more races,Estimate Total  10 to 14 years,Estimate Total  15 to 17 years,Estimate Total  18 and 19 years,Estimate Total  20 years,Estimate Total  21 years,Estimate Total  22 to 24 years,Estimate Total  25 to 29 years,Estimate Total  30 to 34 years,Estimate Total  35 to 39 years,Estimate Total  40 to 44 years,Estimate Total  45 to 49 years,Estimate Total  5 to 9 years,Estimate Total  50 to 54 years,Estimate Total  55 to 59 years,Estimate Total  60 and 61 years,Estimate Total  62 to 64 years,Estimate Total  65 and 66 years,Estimate Total  67 to 69 years,Estimate Total  70 to 74 years,Estimate Total  75 to 79 years,Estimate Total  80 to 84 years,Estimate Total  85 years and over,Estimate Total  Under 5 years,Proportion of Females,Estimate Gini Index,Median Household Income,Gini Index,Poverty Rate,JanuaryPrecipitation,YearlyPrecipitation,SummerTemperature,JanuaryTemperature,Share of Families Receiving Cash Assistance,Percentage of Homes Built before 1940,HUD_Assisted_Total_Units,Total Housing Units,Share of HUD-Assisted Units,HUD_Subsidized_Total_Units,pct_occupied,number_reported,pct_reported,Disabled workers,Total,Total Civilian Noninstitutionalized Population Estimate Population Age 16 and Over,With a Disability Estimate Population Age 16 and Over,Aged,Blind and disabled,SSI Participation Rate (Percent),SSDI Participation Rate (Percent),total_homeless_per_10k,total_sheltered_homeless_per_10k,unsheltered_homeless_per_10k,pct_change_total_homeless_per_10k,total_homeless_per_10k_lag1,total_sheltered_homeless_per_10k_lag1,unsheltered_homeless_per_10k_lag1,Overall Homeless_lag1,Sheltered Total Homeless_lag1,Unsheltered Homeless_lag1,Median_House_Values_5_year_lag1,Median_Rent_5_year_lag1,Median_Gross_Rent_5_year_lag1,Percentage_of_Households_with_Cost_Burden_5_year_lag1,Rental_Vacancy_Rates_5_year_lag1,Share_of_Single_Person_Households_5_year_lag1,Share_of_Renter_Occupied_Units_5_year_lag1,Unemployment Rate_lag1,Median Household Income_lag1,Poverty Rate_lag1,Labor Force_lag1
TX-601,tarrant county,2018,2015,1337,678,279,104,1632,785,1226,275,960,0,0,0,6,17,982,23,27,['TX-601'],"['Fort Worth, Arlington/Tarrant County CoC']",Major City CoC,texas,210000.0,0.4690932917444467,942.0,1179.0,0.41,76.0,779037.0,0.011455099,0.25,237.0,170300,0.4538429520241779,868,1151.0,0.4,8.4,757580,0.010726829,0.25,283.0,0500000US48439,48439.0,7.91,558.48,246.66,191.33,CN4843900000000,48.0,439.0,1052026.0,1014829.0,37197.0,3.5,2084931.0,0.084926072,0.65,0.17,0.01,0.06,0.0,0.08,0.03,0.076012587,0.044343914,0.026724146,0.014284885,0.012482907,0.040021468,0.075776608,0.07362354,0.07288011,0.06379108,0.066860726,0.072506476,0.062920547,0.06000966,0.024056432,0.030483982,0.017696029,0.021664026,0.029798108,0.018092685,0.012740949,0.012950069,0.070279064,0.51,0.4651,66063.0,0.4651,12.1,1.37,32.39,86.0,66.2,0.2133111163251265,0.030998528,35218.0,757580.0,0.0464875,17609.0,92.0,16441.0,100.0,34840.0,271660.0,1584049.0,182429.0,4958.0,31496.0,2.3013176991368325,2.1994269116675054,9.645591113499783,6.982114277424893,2.6634768360748917,-0.001965661247632089,9.66458842043214,6.412682242,3.2519061781900693,1941.0,1551.0,390.0,158200.0,815.0,1107.0,0.4511729485850466,8.5,0.25,0.39,3.8,65052.0,11.6,1028588.0
VA-600,arlington county,2013,479,333,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['VA-600'],['Arlington County CoC'],Other Largely Urban CoC,virginia,598200.0,0.3577072959515046,1758.0,1945.0,0.56,49.0,109689.0,0.009194427,0.0,187.0,584600,0.373957529,1659,1918.0,0.55,5.8,106740,0.009104961,0.0,259.0,0500000US51013,51013.0,4.59,1156.42,288.6,227.29,CN5101300000000,51.0,13.0,145169.0,140275.0,4894.0,3.4,224906.0,0.1700799445101509,0.71,0.09,0.01,0.09,0.0,0.07,0.03,0.041670742,0.021106596,0.014352663,0.006936231,0.004201755,0.054391612,0.1500715854623709,0.1275243879665282,0.087169751,0.077859195,0.064489164,0.043235841,0.058322143,0.050656719,0.014806186,0.029474536,0.015975563,0.017905258,0.021431176,0.013810214,0.010631108,0.014010298,0.059967275,0.5,0.4562,102501.0,0.4562,9.8,2.59,35.51,75.6,55.4,0.1539388399534652,0.094211817,5468.0,106740.0,0.051227281,2836.0,92.0,2251.0,92.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,12.824580887408114,10.576973927759267,2.2476069596488446,-0.39784442817047827,21.297786630859115,14.806185695357172,6.491600935501943,451.0,320.0,131.0,577300.0,1601.0,1881.0,0.3670470812788293,5.8,0.0,0.54,3.4,100474.0,8.8,143875.0
VA-600,arlington county,2014,291,240,51,70,18,203,0,0,0,0,0,0,0,0,0,0,0,0,['VA-600'],['Arlington County CoC'],Other Largely Urban CoC,virginia,604600.0,0.3797315101662927,1818.0,1994.0,0.56,62.0,110597.0,0.008835325,0.0,176.0,594800,0.3862767620087747,1725,1955.0,0.55,5.6,108021,0.008871437,0.0,230.0,0500000US51013,51013.0,5.46,1219.54,304.35,239.7,CN5101300000000,51.0,13.0,145098.0,140437.0,4661.0,3.2,226908.0,0.1778341883053925,0.73,0.08,0.0,0.1,0.0,0.05,0.03,0.043339151,0.020581028,0.00927248,0.006099388,0.005310522,0.057093624,0.1447591094187952,0.1237021171576145,0.091913903,0.07797874,0.063668976,0.045622014,0.057485853,0.054215806,0.021096656,0.026698045,0.0129612,0.018461227,0.02215876,0.013062563,0.009598604,0.012868652,0.06205158,0.5,0.4262,109266.0,0.4262,9.4,3.45,44.04,74.8,55.4,0.24293135153418027,0.088402036,5274.0,108021.0,0.04882384,2637.0,90.0,2281.0,96.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,10.429212267197292,8.727374282173464,1.7018379850238257,-0.18677948552398527,12.824580887408114,10.576973927759267,2.2476069596488446,479.0,333.0,146.0,584600.0,1659.0,1918.0,0.373957529,5.8,0.0,0.55,3.4,102501.0,9.8,145169.0
VA-600,arlington county,2015,239,200,39,49,14,176,90,149,38,69,0,0,0,0,8,153,7,2,['VA-600'],['Arlington County CoC'],Other Largely Urban CoC,virginia,655000.0,0.3710042244619632,1788.0,1958.0,0.58,50.0,112517.0,0.015317964,0.0,170.0,607700,0.3832383457547859,1754,1962.0,0.56,5.5,109443,0.008766672,0.0,208.0,0500000US51013,51013.0,2.45,1249.43,311.81,245.57,CN5101300000000,51.0,13.0,144902.0,140880.0,4022.0,2.8,229164.0,0.1889912900804664,0.72,0.09,0.0,0.11,0.0,0.05,0.03,0.036602608,0.020605331,0.010128118,0.005376063,0.004573144,0.056610113,0.1385339756680805,0.125028364,0.093701454,0.075369604,0.065254578,0.054794819,0.057173029,0.052412246,0.016699831,0.029878166,0.015792184,0.017123108,0.027739959,0.011306313,0.010939764,0.011781955,0.062575274,0.5,0.4299,106768.0,0.4299,7.1,2.73,47.76,76.0,57.1,0.24293135153418027,0.079188034,5294.0,109443.0,0.048372212,2647.0,92.0,2345.0,97.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,7.563573136274723,6.737665724842425,0.8259074114322974,-0.27477042920449346,10.429212267197292,8.727374282173464,1.7018379850238257,291.0,240.0,51.0,594800.0,1725.0,1955.0,0.3862767620087747,5.6,0.0,0.55,3.2,109266.0,9.4,145098.0
VA-600,arlington county,2016,174,155,19,28,14,132,133,41,29,60,0,0,0,1,7,101,4,1,['VA-600'],['Arlington County CoC'],Other Largely Urban CoC,virginia,678100.0,0.4067790699701846,1801.0,1985.0,0.55,56.0,112970.0,0.010620512,0.0,184.0,623300,0.3841320136713187,1787,1993.0,0.56,5.3,110763,0.010515654,0.0,206.0,0500000US51013,51013.0,2.68,1282.98,320.18,252.16,CN5101300000000,51.0,13.0,146628.0,142857.0,3771.0,2.6,230050.0,0.1629819604433818,0.71,0.09,0.0,0.1,0.0,0.06,0.04,0.039208868,0.02289937,0.009789176,0.006163877,0.009584873,0.054409911,0.12946316,0.1168702455987828,0.099626168,0.069893501,0.072127798,0.055140187,0.056865899,0.056435557,0.017591828,0.02735927,0.014883721,0.022782004,0.022003912,0.012245164,0.009954358,0.014249076,0.060452076,0.5,0.4399,110388.0,0.4399,8.1,2.81,43.15,78.0,58.5,0.24293135153418027,0.1057271842081968,5277.0,110763.0,0.047642263,14491.0,94.0,13327.5,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,9.873810993126636,8.469346498414657,1.4044644947119782,0.30544265457976016,7.563573136274723,6.737665724842425,0.8259074114322974,239.0,200.0,39.0,607700.0,1754.0,1962.0,0.3832383457547859,5.5,0.0,0.56,2.8,106768.0,7.1,144902.0
VA-600,arlington county,2017,232,199,33,48,18,166,90,142,33,55,0,0,0,0,25,144,8,0,['VA-600'],['Arlington County CoC'],Other Largely Urban CoC,virginia,735100.0,0.3600254316691206,1822.0,2016.0,0.57,50.0,114002.0,0.01401432,0.4,194.0,643300,0.3792022541164039,1827,2037.0,0.56,5.3,111646,0.011924543,0.39,210.0,0500000US51013,51013.0,1.43,1301.36,324.77,255.78,CN5101300000000,51.0,13.0,151365.0,147637.0,3728.0,2.5,234965.0,0.1780903538824931,0.71,0.1,0.0,0.11,0.0,0.05,0.03,0.046070691,0.021909646,0.010069585,0.00576256,0.004613453,0.06176239,0.12591237,0.1163747792224373,0.093996978,0.07500266,0.073785457,0.0565148,0.052424829,0.058915158,0.018564467,0.02250548,0.015781074,0.021496819,0.0290256,0.016542889,0.010759049,0.008052263,0.054157002,0.5,0.4445,117237.0,0.4445,5.2,1.08,34.68,75.9,57.4,0.24293135153418027,0.082551183,5398.0,111646.0,0.048349247,2699.0,95.0,2440.0,95.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,9.304440449476049,7.830886532,1.4735539173378354,-0.05766471973657761,9.873810993126636,8.469346498414657,1.4044644947119782,174.0,155.0,19.0,623300.0,1787.0,1993.0,0.3841320136713187,5.3,0.0,0.56,2.6,110388.0,8.1,146628.0
VA-600,arlington county,2018,221,186,35,44,10,167,91,130,39,79,0,0,0,1,12,119,7,3,['VA-600'],['Arlington County CoC'],Other Largely Urban CoC,virginia,707000.0,0.3689850608836463,1865.0,2076.0,0.57,27.0,116543.0,0.015981444,0.38,211.0,669400,0.3767310680267513,1863,2085.0,0.57,4.7,113084,0.012815616,0.39,222.0,0500000US51013,51013.0,4.11,1354.89,338.13,266.3,CN5101300000000,51.0,13.0,152864.0,149775.0,3089.0,2.0,237521.0,0.1776348196580512,0.7,0.09,0.01,0.1,0.0,0.06,0.05,0.047031631,0.02406103,0.013809305,0.005224801,0.006134194,0.062714455,0.1219134308124334,0.1146845963093789,0.099591194,0.069728571,0.066314136,0.050062942,0.054997242,0.04781893,0.020516081,0.03089411,0.015009199,0.023219,0.024397843,0.016891138,0.011266372,0.013784044,0.059935753,0.5,0.4367,122394.0,0.4367,5.8,3.72,36.27,76.4,57.3,0.24293135153418027,0.082072711,5496.0,113084.0,0.04860104,2748.0,93.0,2480.0,97.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,9.077781812347473,7.557781136791616,1.520000675555856,-0.024360265225980338,9.304440449476049,7.830886532,1.4735539173378354,232.0,199.0,33.0,643300.0,1827.0,2037.0,0.3792022541164039,5.3,0.39,0.56,2.5,117237.0,5.2,151365.0
WA-500,king county,2013,9106,6370,2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['WA-500'],['Seattle/King County CoC'],Major City CoC,washington,376200.0,0.4533570420895865,1065.0,1421.0,0.44,33.0,868388.0,0.011052751,0.0,356.0,377300,0.4574427515030896,1000,1449.0,0.42,4.3,856720,0.009055502,0.0,449.0,0500000US53033,53033.0,7.3,1020.39,226.54,142.86,CN5303300000000,53.0,33.0,1137057.0,1086876.0,50181.0,4.4,2044449.0,0.1217535873968976,0.69,0.06,0.01,0.15,0.01,0.02,0.06,0.056541885,0.033701501,0.022608047,0.012455679,0.01279758,0.040189802,0.083032641,0.084044161,0.074402932,0.075928037,0.070389137,0.059021771,0.071540547,0.064881051,0.025004292,0.032420471,0.020420172,0.020822236,0.027266515,0.017853221,0.014753119,0.017996047,0.061929155,0.5,0.4716,71834.0,0.4716,12.4,8.71,83.38,61.2,48.2,0.2069852385407686,0.1318488970368084,65960.0,856720.0,0.076991316,32980.0,98.0,31458.0,92.0,34350.0,274195.0,1644502.0,183726.0,8330.0,29979.0,2.329519818157716,2.088778244112808,43.02472106528613,29.870666217300563,13.15405484798557,-0.034023193968776955,44.54011814430196,31.15753926852663,13.382578875775332,8899.0,6281.0,2618.0,388700.0,976.0,1445.0,0.455290436,4.4,0.0,0.41,6.3,69047.0,11.9,1127689.0
WA-500,king county,2014,8949,6213,2736,1770,713,6466,0,0,0,0,0,0,0,0,0,0,0,0,['WA-500'],['Seattle/King County CoC'],Major City CoC,washington,402700.0,0.4477591312931885,1111.0,1455.0,0.43,25.0,880488.0,0.009319088,0.0,344.0,376200,0.4562574105502987,1038,1454.0,0.43,3.9,863745,0.009330691,0.0,416.0,0500000US53033,53033.0,10.62,1128.77,250.6,158.03,CN5303300000000,53.0,33.0,1164823.0,1112394.0,52429.0,4.5,2079967.0,0.120666818,0.68,0.06,0.01,0.16,0.01,0.03,0.06,0.054149417,0.033507262,0.022717668,0.010387184,0.011445374,0.042400192,0.08469269,0.085270584,0.076469482,0.072444899,0.069593412,0.06025961,0.070580447,0.065720273,0.023913841,0.032964946,0.019162804,0.023293158,0.028513914,0.019014244,0.013670409,0.018141153,0.061687036,0.5,0.466,75834.0,0.466,11.2,8.87,70.03,61.8,49.6,0.2094392585962284,0.1270772571573945,67268.0,863745.0,0.077879467,33877.0,91.0,33547.0,100.0,34365.0,279905.0,1677022.0,196757.0,8374.0,30267.0,2.304143893,2.049168108706982,47.81011985593671,29.84708035661569,17.963039499321013,0.11122440011613732,43.02472106528613,29.870666217300563,13.15405484798557,9106.0,6370.0,2736.0,377300.0,1000.0,1449.0,0.4574427515030896,4.3,0.0,0.42,4.4,71834.0,12.4,1137057.0
WA-500,king county,2015,10122,6319,3803,1789,1014,7319,3418,6670,1319,4658,0,0,0,239,1105,3340,291,489,['WA-500'],['Seattle/King County CoC'],Major City CoC,washington,438100.0,0.4284559554555414,1228.0,1538.0,0.42,26.0,893176.0,0.013762574,0.0,310.0,384300,0.4503393798045378,1084,1472.0,0.43,3.4,871836,0.010266565,0.0,388.0,0500000US53033,53033.0,8.11,1220.35,270.93,170.85,CN5303300000000,53.0,33.0,1185074.0,1136052.0,49022.0,4.1,2117125.0,0.1152241837397414,0.66,0.06,0.01,0.16,0.01,0.04,0.06,0.052909016,0.032751963,0.021436618,0.010755624,0.011522702,0.041334829,0.086948574,0.08627124,0.074228966,0.07369853,0.070407274,0.060684183,0.068880203,0.065596505,0.024187518,0.032866741,0.018023499,0.025897857,0.029845191,0.020179253,0.013572179,0.01719171,0.060809825,0.5,0.4612,81916.0,0.4612,9.7,10.12,90.14,63.9,50.4,0.205911188,0.1191646439223624,68177.0,871836.0,0.07819934,34331.0,92.0,33834.0,100.0,33825.0,284770.0,1714187.0,186423.0,8351.0,29999.0,2.237212159466849,1.973238625657528,49.90767313032275,28.953892379893677,20.953780750429075,0.04387257929297106,47.81011985593671,29.84708035661569,17.963039499321013,8949.0,6213.0,2736.0,376200.0,1038.0,1454.0,0.4562574105502987,3.9,0.0,0.43,4.5,75834.0,11.2,1164823.0
WA-500,king county,2016,10730,6225,4505,1703,967,8060,3587,7111,1497,4969,0,0,0,263,1154,3353,380,611,['WA-500'],['Seattle/King County CoC'],Major City CoC,washington,491300.0,0.4312525039054202,1307.0,1610.0,0.43,27.0,910159.0,0.014301739,0.0,303.0,407400,0.4434566345190803,1149,1514.0,0.43,3.0,882655,0.011318578,0.0,365.0,0500000US53033,53033.0,13.33,1383.06,307.05,193.63,CN5303300000000,53.0,33.0,1213173.0,1166951.0,46222.0,3.8,2149970.0,0.1164709275013139,0.65,0.06,0.01,0.17,0.01,0.05,0.06,0.0526412,0.032633944,0.022134262,0.010688986,0.008949892,0.042089425,0.088468211,0.086857026,0.076842933,0.070271213,0.071057736,0.06091992,0.067050703,0.062322265,0.024875696,0.035011186,0.019739345,0.025187793,0.031194389,0.019296548,0.014269501,0.017352335,0.06014549,0.5,0.4693,86095.0,0.4693,9.3,4.32,79.02,60.7,48.8,0.2049998755964194,0.1219819833677412,68953.0,882655.0,0.07811999,14491.0,94.0,13327.5,100.0,32835.0,288475.0,1741842.0,195566.0,8374.0,29341.0,2.165236571399702,1.8850733878273689,53.19720064752274,28.136078466670533,25.061122180852205,0.06591225979640702,49.90767313032275,28.953892379893677,20.953780750429075,10122.0,6319.0,3803.0,384300.0,1084.0,1472.0,0.4503393798045378,3.4,0.0,0.43,4.1,81916.0,9.7,1185074.0
WA-500,king county,2017,11643,6158,5485,1914,1488,8241,4203,7211,1598,5253,0,0,0,259,1794,3402,238,697,['WA-500'],['Seattle/King County CoC'],Major City CoC,washington,563600.0,0.450311171,1412.0,1709.0,0.43,35.0,934617.0,0.015991759,0.29,297.0,446600,0.4435828899131917,1241,1593.0,0.43,2.9,902107,0.012923625,0.3,352.0,0500000US53033,53033.0,12.7,1558.77,346.06,218.23,CN5303300000000,53.0,33.0,1231166.0,1187422.0,43744.0,3.6,2188649.0,0.1150709867137215,0.64,0.06,0.0,0.17,0.01,0.05,0.06,0.052985655,0.032358775,0.021317717,0.010390428,0.011492935,0.038383953,0.089832586,0.088698553,0.081622956,0.067668685,0.070544889,0.060151719,0.064861474,0.061827639,0.023493032,0.035729347,0.01838897,0.027817617,0.032081435,0.019348466,0.014854826,0.017249911,0.058898435,0.5,0.467,89675.0,0.467,9.3,13.43,74.08,62.2,48.6,0.2150151760975047,0.1227797054836366,68372.0,902107.0,0.075791453,34295.0,94.0,34565.0,100.0,31775.0,292135.0,1777153.0,200979.0,8405.0,28950.0,2.101957457,1.7879721104485655,54.23697240192499,25.936306485464787,28.300665916460197,0.019545610328100427,53.19720064752274,28.136078466670533,25.061122180852205,10730.0,6225.0,4505.0,407400.0,1149.0,1514.0,0.4434566345190803,3.0,0.0,0.43,3.8,86095.0,9.3,1213173.0
WA-500,king county,2018,12112,5792,6320,1759,1547,8806,4237,7439,1870,5789,0,0,0,318,1953,3317,337,398,['WA-500'],['Seattle/King County CoC'],Major City CoC,washington,635200.0,0.4374414945023807,1552.0,1808.0,0.44,39.0,952597.0,0.016227732,0.29,256.0,493500,0.4379148885727833,1369,1689.0,0.43,3.0,917904,0.014344516,0.29,320.0,0500000US53033,53033.0,9.16,1701.55,377.76,238.22,CN5303300000000,53.0,33.0,1262879.0,1221525.0,41354.0,3.3,2233163.0,0.1173671603908895,0.63,0.07,0.01,0.18,0.01,0.04,0.07,0.054829853,0.03191527,0.021204005,0.011161747,0.01117742,0.037524802,0.092452275,0.09118994,0.079465314,0.070546575,0.068650161,0.058107715,0.062794789,0.062625523,0.023748826,0.032619204,0.019513578,0.02585436,0.034083047,0.02117669,0.014350497,0.017072645,0.057935762,0.5,0.468,95009.0,0.468,9.3,6.48,89.95,61.8,48.9,0.214923603,0.1087353833782806,69419.0,917904.0,0.075627734,34950.0,94.0,35249.0,100.0,30385.0,295490.0,1813108.0,199630.0,8257.0,28416.0,2.0226594334148875,1.6758516315630398,49.71186737109938,26.50500581,23.206861560506077,-0.08343210969248349,54.23697240192499,25.936306485464787,28.300665916460197,11643.0,6158.0,5485.0,446600.0,1241.0,1593.0,0.4435828899131917,2.9,0.3,0.43,3.6,89675.0,9.3,1231166.0
WA-502,spokane county,2013,1030,970,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['WA-502'],['Spokane City & County CoC'],Other Largely Urban CoC,washington,179300.0,0.5146518341195522,657.0,870.0,0.38,54.0,204343.0,0.003555799,0.0,213.0,184700,0.512835266,650,902.0,0.36,6.3,202568,0.004115753,0.0,252.0,0500000US53063,53063.0,0.92,493.61,215.34,140.78,CN5306300000000,53.0,63.0,227147.0,209018.0,18129.0,8.0,479398.0,0.11615401,0.9,0.02,0.01,0.02,0.0,0.01,0.04,0.06395521,0.037786974,0.026570824,0.017715969,0.016059725,0.044783249,0.075480081,0.065601025,0.056379042,0.064693637,0.062388662,0.062486702,0.069814643,0.066890141,0.027294649,0.037910046,0.026946295,0.020861581,0.033441942,0.021685531,0.021291286,0.018145674,0.061817112,0.5,0.4515,47576.0,0.4515,17.1,1.46,27.14,66.3,47.3,0.2898133612419327,0.1677816220766065,13068.0,202568.0,0.06451167,6534.0,97.0,5838.0,97.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,23.724082111340067,20.5237054992794,3.200376612060671,0.10420170058370926,21.485279454649373,20.233709777679508,1.2515696769698663,1185.0,1055.0,130.0,190300.0,641.0,908.0,0.5056817333393062,6.4,0.0,0.36,8.3,47624.0,15.9,229378.0
WA-502,spokane county,2014,1149,994,155,292,113,744,0,0,0,0,0,0,0,0,0,0,0,0,['WA-502'],['Spokane City & County CoC'],Other Largely Urban CoC,washington,182700.0,0.4958584707983518,698.0,900.0,0.38,55.0,206106.0,0.001337932,0.0,202.0,182000,0.5085285521092353,668,906.0,0.37,5.8,204023,0.004055792,0.0,238.0,0500000US53063,53063.0,3.98,513.24,223.9,146.38,CN5306300000000,53.0,63.0,225104.0,209870.0,15234.0,6.8,484318.0,0.1112430262761243,0.89,0.02,0.02,0.02,0.0,0.01,0.04,0.061048732,0.036839432,0.0278536,0.01559719,0.016648153,0.046812218,0.073765584,0.06822377,0.057817384,0.061517433,0.059401055,0.065729541,0.068801903,0.071242448,0.025043463,0.033453227,0.024345575,0.027190813,0.036950929,0.019724644,0.019373635,0.021525114,0.061094157,0.5,0.4518,50249.0,0.4518,16.4,2.18,16.33,66.9,48.1,0.2698831041420709,0.1588842634372604,14040.0,204023.0,0.068815771,7020.0,96.0,6882.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,21.061422358920044,18.372730142887697,2.688692216032346,-0.11223446875305143,23.724082111340067,20.5237054992794,3.200376612060671,1030.0,970.0,60.0,184700.0,650.0,902.0,0.512835266,6.3,0.0,0.36,8.0,47576.0,17.1,227147.0
WA-502,spokane county,2015,1034,902,132,251,77,706,440,592,77,830,0,0,0,12,56,69,10,57,['WA-502'],['Spokane City & County CoC'],Other Largely Urban CoC,washington,194400.0,0.4967409408647982,696.0,906.0,0.39,37.0,208309.0,0.004520576,0.0,210.0,183300,0.5044689165186501,674,902.0,0.37,5.6,205487,0.004876736,0.0,228.0,0500000US53063,53063.0,5.13,539.57,235.39,153.89,CN5306300000000,53.0,63.0,227863.0,213461.0,14402.0,6.3,490945.0,0.119182393,0.89,0.02,0.01,0.02,0.01,0.01,0.05,0.05940584,0.038240536,0.025994765,0.016981536,0.018460316,0.03876809,0.079365306,0.070142277,0.062015093,0.053908279,0.060984428,0.065858701,0.066357739,0.065031725,0.026538614,0.038040921,0.023572905,0.029860779,0.037474666,0.025941806,0.01708338,0.01962949,0.060342808,0.5,0.458,48525.0,0.458,15.5,3.16,21.27,69.7,50.2,0.2908485747780392,0.1595514356076789,14147.0,205487.0,0.068846204,7074.0,97.0,6943.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,19.656482431392664,16.21008591946653,3.446396511926135,-0.06670679233268173,21.061422358920044,18.372730142887697,2.688692216032346,1149.0,994.0,155.0,182000.0,668.0,906.0,0.5085285521092353,5.8,0.0,0.37,6.8,50249.0,16.4,225104.0
WA-502,spokane county,2016,981,809,172,206,69,706,422,559,56,774,0,0,0,20,77,58,4,48,['WA-502'],['Spokane City & County CoC'],Other Largely Urban CoC,washington,201300.0,0.4781467348650916,741.0,917.0,0.38,37.0,210559.0,0.003881373,0.0,176.0,186500,0.4996382457702582,697,914.0,0.38,4.9,207008,0.003775716,0.0,217.0,0500000US53063,53063.0,7.49,579.96,253.01,165.41,CN5306300000000,53.0,63.0,234673.0,220625.0,14048.0,6.0,499072.0,0.1122843998461144,0.88,0.02,0.02,0.02,0.01,0.02,0.04,0.065279158,0.037509618,0.029252292,0.014264475,0.016973503,0.0390084,0.078078914,0.067561394,0.06612072,0.054338853,0.060546374,0.059201879,0.063950692,0.066990334,0.026082409,0.040617386,0.020029174,0.034029158,0.037689953,0.025801888,0.017576622,0.018885051,0.060211753,0.5,0.4535,53043.0,0.4535,13.2,1.89,19.19,65.3,48.1,0.3010229682264774,0.147288883,14145.0,207008.0,0.068330693,14491.0,94.0,13327.5,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,21.53503295452749,18.80857924101851,2.726453713508985,0.09556900781671196,19.656482431392664,16.21008591946653,3.446396511926135,1034.0,902.0,132.0,183300.0,674.0,902.0,0.5044689165186501,5.6,0.0,0.37,6.3,48525.0,15.5,227863.0
